sortid,genelist,drdist,FC,pValues,pAdjusted
6846,P3H1,7.03244923576686e-08,0.000214952829276483,0.988302418335841,0.999999999999955
2050,CFH,6.99789349950724e-08,0.000213896603624833,0.988331191201755,0.999999999999955
6598,NR2C2,6.99551576426234e-08,0.000213823926112202,0.98833317363528,0.999999999999955
427,AGFG1,6.96828755749881e-08,0.000212991672670517,0.988355899184477,0.999999999999955
7841,QPCT,6.96817922794016e-08,0.000212988361484848,0.988355989688466,0.999999999999955
2133,CIC,6.96538428626418e-08,0.000212902931700605,0.988358324967359,0.999999999999955
9064,SLC30A6,6.94154927373812e-08,0.00021217439414469,0.988378259086313,0.999999999999955
8671,SCNN1A,6.93525094852236e-08,0.00021198188044435,0.988383532328482,0.999999999999955
11314,ZFAND2A,6.92770430098691e-08,0.000211751210703992,0.988389853877498,0.999999999999955
3468,FAM151B,6.92418009275451e-08,0.000211643490263344,0.988392807156719,0.999999999999955
11530,ZNF451,6.9115570850228e-08,0.000211257657229227,0.988403391384298,0.999999999999955
9813,TBC1D23,6.9088099187922e-08,0.000211173687742357,0.988405696127975,0.999999999999955
9265,SMURF2,6.90539895341343e-08,0.000211069428666444,0.988408558405923,0.999999999999955
10949,VCAN,6.88573982977833e-08,0.000210468530728216,0.98842506896485,0.999999999999955
5048,KIAA0586,6.88251391586412e-08,0.000210369927908685,0.988427780473522,0.999999999999955
3,A4GALT,6.87631170838166e-08,0.00021018035212912,0.988432995461376,0.999999999999955
7989,RASGRP2,6.87349960328789e-08,0.000210094397730324,0.9884353607323,0.999999999999955
6863,PAF1,6.8658787316135e-08,0.000209861459265637,0.9884417731067,0.999999999999955
11308,ZDHHC8,6.86519647881437e-08,0.000209840605624959,0.988442347343245,0.999999999999955
1118,B3GNTL1,6.85798930829398e-08,0.000209620312290091,0.98844841519752,0.999999999999955
3670,FGFRL1,6.85586603373465e-08,0.000209555412586082,0.988450203430942,0.999999999999955
3472,FAM160A2,6.85343315371473e-08,0.000209481049526209,0.988452252756298,0.999999999999955
899,ARMC5,6.84817549275959e-08,0.000209320344619598,0.98845668276601,0.999999999999955
10505,TRMT1,6.83901445431528e-08,0.000209040329639511,0.988464405756561,0.999999999999955
4708,IGSF1,6.80735163019876e-08,0.000208072528323276,0.988491138251181,0.999999999999955
8299,RNMT,6.79173307134635e-08,0.000207595133705556,0.988504347691094,0.999999999999955
5065,KIAA2013,6.77152208430199e-08,0.000206977367589938,0.988521463759373,0.999999999999955
4075,GOLT1B,6.77105257797945e-08,0.000206963016727385,0.988521861673379,0.999999999999955
7866,RAB21,6.76233152045264e-08,0.000206696450140579,0.988529255417233,0.999999999999955
3887,GATAD1,6.76011768477908e-08,0.000206628782358611,0.988531133073844,0.999999999999955
3697,FKBP8,6.76002865234328e-08,0.000206626061006016,0.98853120859281,0.999999999999955
870,ARIH2,6.74502169865715e-08,0.000206167360623616,0.98854394488549,0.999999999999955
3265,ENTPD1,6.73341259607626e-08,0.000205812518468136,0.988553807171193,0.999999999999955
2811,DHX38,6.72908573479275e-08,0.000205680264250069,0.988557485146532,0.999999999999955
4362,HEATR5B,6.7114681916507e-08,0.0002051417689668,0.988572472867266,0.999999999999955
11411,ZNF19,6.70166603985189e-08,0.000204842157808367,0.988580820342662,0.999999999999955
5218,LARP4,6.67989258427857e-08,0.000204176633504998,0.988599384407977,0.999999999999955
8082,RCN3,6.67548539432225e-08,0.000204041923972301,0.988603145662348,0.999999999999955
1861,CD99L2,6.6713009209042e-08,0.000203914021961196,0.988606717991893,0.999999999999955
11063,WDR19,6.6544457253867e-08,0.000203398828485491,0.988621118812012,0.999999999999955
2582,CYBRD1,6.64883742143916e-08,0.000203227405875736,0.988625914504527,0.999999999999955
5111,KLHDC2,6.64121435713862e-08,0.000202994400391555,0.988632436274893,0.999999999999955
