sortid,genelist,drdist,FC,pValues,pAdjusted
11651,GAPDH,5.54911555504665e-05,0.169613465885097,0.680455561440065,0.999999999999955
3677,SLC2A5,5.53824749070631e-05,0.169281274197621,0.68075135345101,0.999999999999955
5790,AIF1,5.53768300524818e-05,0.169264020216506,0.680766726106801,0.999999999999955
3248,BEX5,5.5271152547326e-05,0.168941007878093,0.681054687361166,0.999999999999955
10728,SLBP,5.51490920562312e-05,0.168567919541099,0.681387691485506,0.999999999999955
10042,BTNL9,5.51426725477834e-05,0.168548297764145,0.681405217035162,0.999999999999955
50,RP3-325F22.5,5.50876616218688e-05,0.16838015216124,0.681555448260656,0.999999999999955
3254,INAFM1,5.505550550991e-05,0.168281864253111,0.681643305082058,0.999999999999955
2655,TMEM37,5.49186713129619e-05,0.167863618819839,0.682017498542722,0.999999999999955
3442,FAM92B,5.48947400788433e-05,0.167790470954715,0.682082997980262,0.999999999999955
436,TNIP1,5.47620798093427e-05,0.167384983487892,0.682446389904713,0.999999999999955
4035,BOLA3,5.46422807866496e-05,0.167018807522605,0.682774993223453,0.999999999999955
2142,ANG,5.45523266047558e-05,0.166743854867348,0.683022009929905,0.999999999999955
6502,RANBP1,5.45475214714391e-05,0.166729167566141,0.683035211644481,0.999999999999955
8491,NCL,5.44700195913551e-05,0.166492276437036,0.683248235559838,0.999999999999955
3286,LAG3,5.44674763030837e-05,0.16648450265878,0.683255229110796,0.999999999999955
8992,MBOAT2,5.4270124715397e-05,0.165881280641624,0.683798489622622,0.999999999999955
9674,OTP,5.40634348173093e-05,0.165249515279553,0.684368692284085,0.999999999999955
4753,BLVRA,5.40627799544515e-05,0.165247513635184,0.684370500894152,0.999999999999955
1318,ELFN1-AS1,5.39844226998996e-05,0.165008007980816,0.684587001335063,0.999999999999955
9589,ARL4C,5.39734022832704e-05,0.164974323134259,0.684617465334464,0.999999999999955
9689,PDCD1,5.39716153627585e-05,0.164968861258789,0.684622405302636,0.999999999999955
7508,HLA-DMA,5.39307442066271e-05,0.164843935072311,0.684735420236428,0.999999999999955
8041,CD58,5.38856568911515e-05,0.164706121833978,0.684860151371317,0.999999999999955
1810,SMARCA2,5.38444714353532e-05,0.16458023496367,0.684974141391002,0.999999999999955
10267,TRIAP1,5.38193898748402e-05,0.164503571027477,0.685043585131361,0.999999999999955
10123,RORA,5.37984829424e-05,0.164439667199254,0.685101484909781,0.999999999999955
1715,F12,5.37900036414684e-05,0.164413749490296,0.685124971268372,0.999999999999955
5143,RP5-1171I10.5,5.3772567018851e-05,0.164360452961036,0.685173274804098,0.999999999999955
1832,NPIPB6,5.36678588541837e-05,0.164040403494783,0.685463532950885,0.999999999999955
8599,KLF3,5.35932500425296e-05,0.163812355276924,0.685670554804814,0.999999999999955
4250,MSRB1,5.34291082113314e-05,0.163310641722573,0.686126600724318,0.999999999999955
4125,GLRX,5.33854864040746e-05,0.163177307935529,0.686247935064061,0.999999999999955
5625,HCST,5.33800925328478e-05,0.163160821106515,0.686262942157128,0.999999999999955
9727,MYLIP,5.33586944329141e-05,0.163095415982814,0.686322485690859,0.999999999999955
11137,C19ORF48,5.32950836414535e-05,0.16290098415489,0.686499574628575,0.999999999999955
